Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:32:44.404000,ANT,12,0 days 00:02:02.188000,7.0,1.0,,,0 days 00:00:33.363000,0 days 00:00:57.394000,0 days 00:00:31.431000,0 days 02:31:15.597000,0 days 02:32:12.991000,0 days 02:32:44.422000,314.0,170.0,191.0,291.0,False,INTERMEDIATE,7.0,True,Mercedes,0 days 02:30:42.216000,2025-07-27 14:36:10.186,1,18.0,True,TRACK LIMITS AT TURN 18 LAP 7 ,False,True
0 days 02:34:48.623000,ANT,12,0 days 00:02:04.219000,8.0,1.0,,,0 days 00:00:33.877000,0 days 00:00:58.088000,0 days 00:00:32.254000,0 days 02:33:18.299000,0 days 02:34:16.387000,0 days 02:34:48.641000,302.0,176.0,205.0,284.0,False,INTERMEDIATE,8.0,True,Mercedes,0 days 02:32:44.404000,2025-07-27 14:38:12.374,1,18.0,False,,False,True
0 days 02:36:54.027000,ANT,12,0 days 00:02:05.404000,9.0,1.0,,,0 days 00:00:33.917000,0 days 00:00:58.891000,0 days 00:00:32.596000,0 days 02:35:22.558000,0 days 02:36:21.449000,0 days 02:36:54.045000,294.0,155.0,203.0,292.0,False,INTERMEDIATE,9.0,True,Mercedes,0 days 02:34:48.623000,2025-07-27 14:40:16.593,1,18.0,False,,False,True
0 days 02:38:59.651000,ANT,12,0 days 00:02:05.624000,10.0,1.0,,,0 days 00:00:34.059000,0 days 00:00:58.955000,0 days 00:00:32.610000,0 days 02:37:28.104000,0 days 02:38:27.059000,0 days 02:38:59.669000,310.0,167.0,201.0,291.0,False,INTERMEDIATE,10.0,True,Mercedes,0 days 02:36:54.027000,2025-07-27 14:42:21.997,1,18.0,False,,False,True
0 days 02:41:05.084000,ANT,12,0 days 00:02:05.433000,11.0,1.0,,,0 days 00:00:34.079000,0 days 00:00:59.364000,0 days 00:00:31.990000,0 days 02:39:33.748000,0 days 02:40:33.112000,0 days 02:41:05.102000,,168.0,202.0,292.0,False,INTERMEDIATE,11.0,True,Mercedes,0 days 02:38:59.651000,2025-07-27 14:44:27.621,1,16.0,False,,False,True
0 days 02:43:13.348000,ANT,12,0 days 00:02:08.264000,12.0,1.0,,0 days 02:43:09.607000,0 days 00:00:34.008000,0 days 00:00:57.404000,0 days 00:00:36.852000,0 days 02:41:39.110000,0 days 02:42:36.514000,0 days 02:43:13.366000,,179.0,,289.0,False,INTERMEDIATE,12.0,True,Mercedes,0 days 02:41:05.084000,2025-07-27 14:46:33.054,1,15.0,False,,False,False
0 days 02:45:23.985000,ANT,12,0 days 00:02:10.637000,13.0,2.0,0 days 02:43:33.126000,,0 days 00:00:49.887000,0 days 00:00:51.429000,0 days 00:00:29.321000,0 days 02:44:03.253000,0 days 02:44:54.682000,0 days 02:45:24.003000,313.0,202.0,217.0,255.0,False,MEDIUM,1.0,True,Mercedes,0 days 02:43:13.348000,2025-07-27 14:48:41.318,1,18.0,False,,False,False
0 days 02:47:14.295000,ANT,12,0 days 00:01:50.310000,14.0,2.0,,,0 days 00:00:32.481000,0 days 00:00:48.649000,0 days 00:00:29.180000,0 days 02:45:56.484000,0 days 02:46:45.133000,0 days 02:47:14.313000,,206.0,218.0,305.0,True,MEDIUM,2.0,True,Mercedes,0 days 02:45:23.985000,2025-07-27 14:50:51.955,1,17.0,False,,False,True
0 days 02:49:03.114000,ANT,12,0 days 00:01:48.819000,15.0,2.0,,,0 days 00:00:31.673000,0 days 00:00:48.191000,0 days 00:00:28.955000,0 days 02:47:45.986000,0 days 02:48:34.177000,0 days 02:49:03.132000,327.0,204.0,221.0,310.0,True,MEDIUM,3.0,True,Mercedes,0 days 02:47:14.295000,2025-07-27 14:52:42.265,1,17.0,False,,False,True
0 days 02:50:53.042000,ANT,12,0 days 00:01:49.928000,16.0,2.0,,,0 days 00:00:31.253000,0 days 00:00:49.359000,0 days 00:00:29.316000,0 days 02:49:34.385000,0 days 02:50:23.744000,0 days 02:50:53.060000,333.0,202.0,220.0,313.0,False,MEDIUM,4.0,True,Mercedes,0 days 02:49:03.114000,2025-07-27 14:54:31.084,1,17.0,False,,False,True
0 days 02:52:41.771000,ANT,12,0 days 00:01:48.729000,17.0,2.0,,,0 days 00:00:31.130000,0 days 00:00:48.467000,0 days 00:00:29.132000,0 days 02:51:24.190000,0 days 02:52:12.657000,0 days 02:52:41.789000,341.0,202.0,220.0,314.0,True,MEDIUM,5.0,True,Mercedes,0 days 02:50:53.042000,2025-07-27 14:56:21.012,1,16.0,False,,False,True
0 days 02:54:30.468000,ANT,12,0 days 00:01:48.697000,18.0,2.0,,,0 days 00:00:31.245000,0 days 00:00:48.409000,0 days 00:00:29.043000,0 days 02:53:13.034000,0 days 02:54:01.443000,0 days 02:54:30.486000,332.0,204.0,219.0,,True,MEDIUM,6.0,True,Mercedes,0 days 02:52:41.771000,2025-07-27 14:58:09.741,1,16.0,False,,False,True
0 days 02:56:19.253000,ANT,12,0 days 00:01:48.785000,19.0,2.0,,,0 days 00:00:30.800000,0 days 00:00:49.007000,0 days 00:00:28.978000,0 days 02:55:01.286000,0 days 02:55:50.293000,0 days 02:56:19.271000,336.0,205.0,219.0,316.0,False,MEDIUM,7.0,True,Mercedes,0 days 02:54:30.468000,2025-07-27 14:59:58.438,1,16.0,False,,False,True
0 days 02:58:06.405000,ANT,12,0 days 00:01:47.152000,20.0,2.0,,,0 days 00:00:30.776000,0 days 00:00:47.449000,0 days 00:00:28.927000,0 days 02:56:50.047000,0 days 02:57:37.496000,0 days 02:58:06.423000,340.0,209.0,218.0,318.0,True,MEDIUM,8.0,True,Mercedes,0 days 02:56:19.253000,2025-07-27 15:01:47.223,1,15.0,False,,False,True
0 days 02:59:54.170000,ANT,12,0 days 00:01:47.765000,21.0,2.0,,,0 days 00:00:31.422000,0 days 00:00:47.274000,0 days 00:00:29.069000,0 days 02:58:37.845000,0 days 02:59:25.119000,0 days 02:59:54.188000,325.0,199.0,218.0,310.0,False,MEDIUM,9.0,True,Mercedes,0 days 02:58:06.405000,2025-07-27 15:03:34.375,1,15.0,False,,False,True
0 days 03:01:41.657000,ANT,12,0 days 00:01:47.487000,22.0,2.0,,,0 days 00:00:31.261000,0 days 00:00:47.318000,0 days 00:00:28.908000,0 days 03:00:25.449000,0 days 03:01:12.767000,0 days 03:01:41.675000,329.0,205.0,219.0,312.0,False,MEDIUM,10.0,True,Mercedes,0 days 02:59:54.170000,2025-07-27 15:05:22.140,1,15.0,False,,False,True
