Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:52:56.173000,NOR,4,0 days 00:01:19.466000,41.0,2.0,,,0 days 00:00:25.288000,0 days 00:00:27.645000,0 days 00:00:26.533000,0 days 01:52:02.021000,0 days 01:52:29.666000,0 days 01:52:56.199000,219.0,260.0,275.0,291.0,True,HARD,13.0,True,McLaren,0 days 01:51:36.707000,2025-05-18 13:59:10.622,1,2.0,False,,False,True
0 days 01:54:15.809000,NOR,4,0 days 00:01:19.636000,42.0,2.0,,,0 days 00:00:25.152000,0 days 00:00:27.817000,0 days 00:00:26.667000,0 days 01:53:21.351000,0 days 01:53:49.168000,0 days 01:54:15.835000,222.0,260.0,276.0,292.0,False,HARD,14.0,True,McLaren,0 days 01:52:56.173000,2025-05-18 14:00:30.088,1,2.0,False,,False,True
0 days 01:55:35.562000,NOR,4,0 days 00:01:19.753000,43.0,2.0,,,0 days 00:00:25.272000,0 days 00:00:27.883000,0 days 00:00:26.598000,0 days 01:54:41.107000,0 days 01:55:08.990000,0 days 01:55:35.588000,,259.0,275.0,292.0,False,HARD,15.0,True,McLaren,0 days 01:54:15.809000,2025-05-18 14:01:49.724,1,2.0,False,,False,True
0 days 01:56:55.344000,NOR,4,0 days 00:01:19.782000,44.0,2.0,,,0 days 00:00:25.213000,0 days 00:00:27.674000,0 days 00:00:26.895000,0 days 01:56:00.801000,0 days 01:56:28.475000,0 days 01:56:55.370000,223.0,259.0,274.0,294.0,False,HARD,16.0,True,McLaren,0 days 01:55:35.562000,2025-05-18 14:03:09.477,1,2.0,False,,False,True
0 days 01:58:15.746000,NOR,4,0 days 00:01:20.402000,45.0,2.0,,,0 days 00:00:25.366000,0 days 00:00:27.989000,0 days 00:00:27.047000,0 days 01:57:20.736000,0 days 01:57:48.725000,0 days 01:58:15.772000,221.0,259.0,275.0,294.0,False,HARD,17.0,True,McLaren,0 days 01:56:55.344000,2025-05-18 14:04:29.259,1,2.0,False,,False,True
0 days 01:59:58.742000,NOR,4,0 days 00:01:42.996000,46.0,2.0,,0 days 01:59:54.350000,0 days 00:00:25.483000,0 days 00:00:37.211000,0 days 00:00:40.302000,0 days 01:58:41.255000,0 days 01:59:18.466000,0 days 01:59:58.768000,,210.0,,205.0,False,HARD,18.0,True,McLaren,0 days 01:58:15.746000,2025-05-18 14:05:49.661,124,2.0,False,,False,False
0 days 02:02:13.289000,NOR,4,0 days 00:02:14.547000,47.0,3.0,0 days 02:00:26.146000,,0 days 00:00:56.891000,0 days 00:00:39.281000,0 days 00:00:38.375000,0 days 02:00:55.659000,0 days 02:01:34.940000,0 days 02:02:13.315000,163.0,202.0,212.0,258.0,False,HARD,2.0,False,McLaren,0 days 01:59:58.742000,2025-05-18 14:07:32.657,4,3.0,False,,False,False
0 days 02:04:05.488000,NOR,4,0 days 00:01:52.199000,48.0,3.0,,,0 days 00:00:28.805000,0 days 00:00:43.331000,0 days 00:00:40.063000,0 days 02:02:42.120000,0 days 02:03:25.451000,0 days 02:04:05.514000,211.0,149.0,188.0,255.0,False,HARD,3.0,False,McLaren,0 days 02:02:13.289000,2025-05-18 14:09:47.204,4,3.0,False,,False,False
0 days 02:06:09.310000,NOR,4,0 days 00:02:03.822000,49.0,3.0,,,0 days 00:00:37.350000,0 days 00:00:47.454000,0 days 00:00:39.018000,0 days 02:04:42.864000,0 days 02:05:30.318000,0 days 02:06:09.336000,146.0,212.0,220.0,157.0,False,HARD,4.0,False,McLaren,0 days 02:04:05.488000,2025-05-18 14:11:39.403,4,3.0,False,,False,False
0 days 02:08:18.296000,NOR,4,0 days 00:02:08.986000,50.0,3.0,,,0 days 00:00:38.364000,0 days 00:00:48.089000,0 days 00:00:42.533000,0 days 02:06:47.700000,0 days 02:07:35.789000,0 days 02:08:18.322000,116.0,117.0,233.0,153.0,False,HARD,5.0,False,McLaren,0 days 02:06:09.310000,2025-05-18 14:13:43.225,4,3.0,False,,False,False
0 days 02:10:21.299000,NOR,4,0 days 00:02:03.003000,51.0,3.0,,,0 days 00:00:40.348000,0 days 00:00:43.157000,0 days 00:00:39.498000,0 days 02:08:58.670000,0 days 02:09:41.827000,0 days 02:10:21.325000,117.0,189.0,230.0,185.0,False,HARD,6.0,False,McLaren,0 days 02:08:18.296000,2025-05-18 14:15:52.211,4,3.0,False,,False,False
0 days 02:12:20.422000,NOR,4,0 days 00:01:59.123000,52.0,3.0,,,0 days 00:00:38.091000,0 days 00:00:43.225000,0 days 00:00:37.807000,0 days 02:10:59.416000,0 days 02:11:42.641000,0 days 02:12:20.448000,144.0,193.0,252.0,189.0,False,HARD,7.0,False,McLaren,0 days 02:10:21.299000,2025-05-18 14:17:55.214,4,3.0,False,,False,False
0 days 02:14:30.442000,NOR,4,0 days 00:02:10.020000,53.0,3.0,,,0 days 00:00:37.785000,0 days 00:00:42.425000,0 days 00:00:49.810000,0 days 02:12:58.233000,0 days 02:13:40.658000,0 days 02:14:30.468000,129.0,216.0,278.0,90.0,False,HARD,8.0,False,McLaren,0 days 02:12:20.422000,2025-05-18 14:19:54.337,41,3.0,False,,False,False
0 days 02:15:50.241000,NOR,4,0 days 00:01:19.799000,54.0,3.0,,,0 days 00:00:25.735000,0 days 00:00:27.551000,0 days 00:00:26.513000,0 days 02:14:56.203000,0 days 02:15:23.754000,0 days 02:15:50.267000,225.0,263.0,278.0,298.0,False,HARD,9.0,False,McLaren,0 days 02:14:30.442000,2025-05-18 14:22:04.357,1,3.0,False,,False,True
0 days 02:17:09.459000,NOR,4,0 days 00:01:19.218000,55.0,3.0,,,0 days 00:00:25.270000,0 days 00:00:27.617000,0 days 00:00:26.331000,0 days 02:16:15.537000,0 days 02:16:43.154000,0 days 02:17:09.485000,224.0,256.0,279.0,300.0,True,HARD,10.0,False,McLaren,0 days 02:15:50.241000,2025-05-18 14:23:24.156,1,3.0,False,,False,True
0 days 02:18:28.263000,NOR,4,0 days 00:01:18.804000,56.0,3.0,,,0 days 00:00:24.898000,0 days 00:00:27.481000,0 days 00:00:26.425000,0 days 02:17:34.383000,0 days 02:18:01.864000,0 days 02:18:28.289000,222.0,256.0,279.0,300.0,True,HARD,11.0,False,McLaren,0 days 02:17:09.459000,2025-05-18 14:24:43.374,1,3.0,False,,False,True
